,index,Unnamed: 0,sentence_id,words,labels
6890,6890,3707,11928,S uq us manta,s
6891,6891,4363,12586,chur anku.,v
6892,6892,8779,17020,sut in mi,s
6893,6893,14629,22870,q' i pi chan a.,s
6894,6894,13481,21722,"h am k' arq un ku,",v
6895,6895,655,8849,Ñ uk ñ u,s
6896,6896,3037,11253,mis ki,adj.
6897,6897,12574,20815,anq as,adj.
6898,6898,8047,16288,In chik taqa,s
6899,6899,8386,16627,yuy ayn iyuq,adj.
6900,6900,5481,13717,h amp in.,v
6901,6901,11498,19739,T ur uy taqa,s
6902,6902,2663,10878,¡ Ll am apa,s
6903,6903,496,8690,M ak iy ki ta,s
6904,6904,9809,18050,Pichqa,det.
6905,6905,6880,15121,"kachkan r aq,",v
6906,6906,7868,16109,d om ing o,s
6907,6907,6055,14296,T us uq kunaqa,s
6908,6908,13180,21421,kich anqa.,v
6909,6909,11732,19973,unquy,s
6910,6910,15507,23748,wayna,s
6911,6911,14866,23107,h ak ' uta,s
6912,6912,12235,20476,runakuna,s
6913,6913,10489,18730,t arikun .,v
6914,6914,6333,14574,Ch ak maypi,s
6915,6915,15426,23667,rikch' akus un ki?,v
6916,6916,6190,14431,Man ka,s
6917,6917,5547,13786,rant ip tin chik,v
6918,6918,9620,17861,Q us qu pi,s
6919,6919,3902,12124,Musuq,adj.
6920,6920,4301,12524,w allp akunata,s
6921,6921,5691,13932,l ap is ch akunata,s
6922,6922,2198,10405,wich iy kus p an,v
6923,6923,8910,13897,Paymi,pron.
6924,6924,8810,17051,sar atapas,s
6925,6925,11178,19419,may t' u,s
6926,6926,12631,20872,qu tu manta,s
6927,6927,1687,9892,sar ata,s
6928,6928,14489,22730,waqaych anchik.,v
6929,6929,3614,11834,manam,adv.
6930,6930,12015,20256,nan ay paq qa,v
6931,6931,1835,10040,Waw apa,s
6932,6932,13810,22051,"nin chik,",v
6933,6933,6606,14847,W aka,s
6934,6934,6300,14541,"llamk' an,",v
6935,6935,3118,11334,q aw ay chu.,v
6936,6936,4982,13208,runaqa,s
6937,6937,10192,18433,Papa,s
6938,6938,13097,21338,patapi,s
6939,6939,12097,20338,kay,det.
6940,6940,9641,17882,ay sam us unch ik .,v
6941,6941,2121,10328,min kam an,s
6942,6942,3773,11994,sut inqa,s
6943,6943,10739,18980,chunka,det.
6944,6944,5752,13993,Ll am ata,s
6945,6945,11747,19988,rikch' akuch kaspa,v
6946,6946,109,8295,mi kuna.,v
6947,6947,1698,9903,uyw akuna,s
6948,6948,14951,23192,qar a,s
6949,6949,12469,20710,uch u,s
6950,6950,3900,12122,qar anta,s
6951,6951,2212,10419,imatapas,s
6952,6952,5019,13245,ach ir a,s
6953,6953,6814,15055,kan ki.,v
6954,6954,3668,11889,warm ich am.,s
6955,6955,8093,16334,tawa,s
6956,6956,2363,10572,y ant ata,s
6957,6957,2831,11047,qam y am,adj.
6958,6958,10405,18646,"q' ip in ku,",v
6959,6959,8721,16962,saq inchik .,v
6960,6960,8392,16633,m ik hu s qan chik,adj.
6961,6961,8184,16425,Is pi taqa,s
6962,6962,3182,11398,kaq,v
6963,6963,11116,19357,mikhun ku ñ a.,v
6964,6964,14820,23061,q' utu,s
6965,6965,885,9079,Kay,det.
6966,6966,14767,23008,allp ay aq man.,v
6967,6967,11247,19488,ch ir iy arq usq a;,v
6968,6968,11240,19481,ch iku ru ta,s
6969,6969,15410,23651,Qh ipa,adj.
6970,6970,1108,9302,hay t anqa,s
6971,6971,12168,20409,"yach aq,",s
6972,6972,4530,12753,kasqan ki.,v
6973,6973,12639,20880,war mi kunaqa,s
6974,6974,945,9139,waq aptin qa,v
6975,6975,14473,22714,q' asun a.,v
6976,6976,2883,11099,Qar a,s
6977,6977,15256,23497,ach ka,adj.
6978,6978,6228,14469,Mana,adv.
6979,6979,326,8516,wak a,s
6980,6980,4400,12623,Qu w i,s
6981,6981,6633,14874,ch h ill ch ich awan,s
6982,6982,8094,16335,chunka,s
6983,6983,14413,22654,pap atapas,s
6984,6984,14897,23138,ñaw ita,s
6985,6985,629,8823,chaq l ayta,s
6986,6986,1024,9218,Man aña,adv.
6987,6987,790,8984,U may ki,s
6988,6988,5557,13797,huk,det.
6989,6989,13722,21963,rur asp aqa,adj.
6990,6990,4443,12666,kay,adj.
6991,6991,6012,14253,ch' iq t asqata,adj.
6992,6992,11093,19334,"phiñ akun achu,",v
6993,6993,3124,11340,q unq arq un.,v
6994,6994,8479,16720,K' uch i,s
6995,6995,8696,16937,warmiqa,s
6996,6996,4308,12531,War mi,s
6997,6997,4500,12723,q i pi y !,v
6998,6998,10473,18714,kut ichin ir aq.,v
6999,6999,9382,17623,pap aqa,s
7000,7000,5790,14031,qat in,V
7001,7001,6452,14693,Yach achiq niy qa,s
7002,7002,4550,12773,wawa,s
7003,7003,6513,14754,yur ach ata,s
7004,7004,8635,16876,k' ut ukun ku.,v
7005,7005,12674,20915,q iw all as,s
7006,7006,13799,22040,"nin chik,",v
7007,7007,7163,15404,"h amp in aqa,",v
7008,7008,7686,15927,Run anqa,s
7009,7009,11290,19531,siq' irq un.,v
7010,7010,1583,9788,K ull i,adj.
7011,7011,2527,10742,qar ay kap ull aw ay.,v
7012,7012,3703,11924,su pi ta,s
7013,7013,6103,14344,ch' um arq un a.,v
7014,7014,3924,12146,K uch i,s
7015,7015,2865,11081,q aq uy .,v
7016,7016,3513,11733,man k a.,s
7017,7017,6085,14326,Ch' ull uqa,s
7018,7018,12415,20656,k is uqa,s
7019,7019,2803,11019,P ut ut uta,s
7020,7020,14140,22381,Ñawpa,adv.
7021,7021,1357,9560,kallpach an.,v
7022,7022,910,9104,chur akuy !,v
7023,7023,13572,21813,mikhun ki »,v
7024,7024,1327,9524,K all an ata,s
7025,7025,4175,12398,all int am,adj.
7026,7026,7044,15285,H ak ' akll uqa,s
7027,7027,10384,18625,« sik i,s
7028,7028,817,9011,C huk uy tam,s
7029,7029,7935,16176,q hu ch pach in a.,v
7030,7030,11330,19571,kan.,v
7031,7031,635,8829,kas t ill an uwan,s
7032,7032,6616,14857,ch h ap ataqa,s
7033,7033,13321,21562,qillq akun :,v
7034,7034,4285,12508,p unch aw mi,s
7035,7035,10575,18816,tu ll u,s
7036,7036,4196,12419,yach akuq mi.,v
7037,7037,6654,14895,qucha,s
7038,7038,12504,20745,w ap sin ;,v
7039,7039,8098,16339,In ti qa,s
7040,7040,5487,13723,"kaq,",v
7041,7041,15518,23759,taw ayuq,adj.
7042,7042,15194,23435,Ayllu,s
7043,7043,8849,17090,uy wata,s
7044,7044,509,8703,Ay ch awan,s
7045,7045,11212,19453,"may w in,",v
7046,7046,2417,10629,tuta,s
7047,7047,10443,18684,mikhuna,s
7048,7048,12619,20860,Kay,adj.
7049,7049,9965,18206,runa,s
7050,7050,5376,13612,q as ach ispa,v
7051,7051,15517,23758,Chunka,adj.
7052,7052,6273,14514,Anta,s
7053,7053,13274,21515,tr ig o,s
7054,7054,14418,22659,Es t o f ado,s
7055,7055,9481,17722,manam,adv.
7056,7056,7275,15516,y ar aw ikunata,s
7057,7057,11538,19779,uy ay piqa,s
7058,7058,5982,14223,waw aykita,s
7059,7059,12289,20530,"ñ u ñ ull ayuq,",s
7060,7060,10562,18803,ñ us t apa,v
7061,7061,42,29257,"chay r i,",pron.
7062,7062,8671,16912,All qu taq,s
7063,7063,8212,16453,tiyaq,s
7064,7064,11490,19731,anchata,adv.
7065,7065,1996,10203,mañ aqmi,v
7066,7066,10952,19193,Ch aka,s
7067,7067,519,8713,wañ un.,v
7068,7068,9047,17288,manam,adv.
7069,7069,11478,19719,yanap akuq kunapas,s
7070,7070,9129,17370,uy way pas,s
7071,7071,5034,13260,ach i wata,s
7072,7072,12533,20774,Pach aqa,s
7073,7073,10588,18829,llaqta,s
7074,7074,14928,23169,tiy anchu.,v
7075,7075,5511,13748,chay ray kut aq,loc.
7076,7076,5591,13832,u ñ an kunata,s
7077,7077,10113,18354,man k ata,s
7078,7078,10866,19107,ll aw ita,s
7079,7079,14162,22403,kaq.,v
7080,7080,341,8532,rant ikun anchik paq.,v
7081,7081,4429,12652,Sam asqan chik,s
7082,7082,5558,13798,k int al,s
7083,7083,20,26003,ñuq ayku pas,pron.
7084,7084,4164,12387,upyan ku.,v
7085,7085,13767,22008,mach ina,s
7086,7086,5303,13535,"wat ur iku wan ki,",v
7087,7087,10270,18511,ur uch awan si,s
7088,7088,6953,15194,mam anqa,s
7089,7089,5382,13618,allinta,adv.
7090,7090,4436,12659,kanchu.,v
7091,7091,9193,17434,huk,det.
7092,7092,3696,11917,sun k ayuq chu.,s
7093,7093,5588,13829,all quy ki qa,s
7094,7094,2873,11089,I l uq sim un.,v
7095,7095,13234,21475,mun akun q achu,v
7096,7096,13527,21768,sapa,adj.
7097,7097,13797,22038,kaws aqkun ataqa,s
7098,7098,6604,14845,ch h all ata,s
7099,7099,379,8570,as n ap ata,s
7100,7100,9175,17416,ak ar par inchik .,v
7101,7101,4540,12763,A ya,adj.
7102,7102,13649,21890,ap anchik.,v
7103,7103,4303,12526,uy wan.,v
7104,7104,4365,12588,wall w aku pi,s
7105,7105,12531,20772,qhipa,adj.
7106,7106,12826,21067,S inch i,adj.
7107,7107,15392,23633,runaqa,s
7108,7108,13344,21585,ut qayll am,adv.
7109,7109,4163,12386,runakuna,s
7110,7110,4334,12557,Q ayn a,adj.
7111,7111,1552,9757,sap ich an kunata,s
7112,7112,1224,9421,I p u,s
7113,7113,7211,15452,p' amp anchik.,v
7114,7114,12762,21003,pan ak anqa,s
7115,7115,5342,13578,runata,s
7116,7116,2536,10751,wak,adj.
7117,7117,5233,13465,Par aptin qa,adj.
7118,7118,12751,20992,llapan,adj.
7119,7119,10060,18301,an y akun.,v
7120,7120,9411,17652,s ill uy uq mi.,s
7121,7121,7874,16115,runakunaqa,s
7122,7122,11968,20209,may tapas,pron.interrog.
7123,7123,10871,19112,W awa,s
7124,7124,9889,18130,R up hay,s
7125,7125,14365,22606,riqs isq ay,adj.
7126,7126,11472,19713,all ay,v
7127,7127,13427,21668,llapan,adv.
7128,7128,8693,16934,llaqtaman,s
7129,7129,9590,17831,All qu taqa,s
7130,7130,7166,15407,¡ H amp uy,v
7131,7131,11399,19640,r in.,v
7132,7132,1094,9288,K uch ipa,s
7133,7133,4435,12658,waq ana,s
7134,7134,6910,15151,ru p hay wan,s
7135,7135,6968,15209,say achin a.,v
7136,7136,9124,17365,q'umir,adj.
7137,7137,12397,20638,kik ill anpi,s
7138,7138,2531,10746,akllan anpaq,v
7139,7139,9624,17865,kay,v
7140,7140,11586,19827,aq m uq ku.,v
7141,7141,6644,14885,ch hu ll i,s
7142,7142,3435,11655,Way r am,s
7143,7143,8523,16764,waw aqa,s
7144,7144,6857,15098,manaña,adv.
7145,7145,12187,20428,nin,v
7146,7146,6574,14815,Q illa,adj.
7147,7147,12535,20776,ur ayman,adv.
7148,7148,11674,19915,ñaw ich ayuq.,s
7149,7149,12370,20611,P' as ñ akunaqa,s
7150,7150,12293,20534,ñ u ñ uy uq .,s
7151,7151,3800,12022,t anq as un,v
7152,7152,1493,9698,all qu,s
7153,7153,5708,13949,ayq in ay k im .,v
7154,7154,7912,16153,P hat ku,s
7155,7155,6717,14958,Kar ru,s
7156,7156,13035,21276,uyw akun apaq.,s
7157,7157,9128,17369,Kh aka,s
7158,7158,15255,23496,im amantapas,adj.
7159,7159,12086,20327,"q'ill ay mant apas,",s
7160,7160,11634,19875,nina,s
7161,7161,13559,21800,Apu,s
7162,7162,11434,19675,m ik hu ll asun man mi.,v
7163,7163,14081,22322,mana,adv.
7164,7164,15349,23590,Chay taqa,adj.
7165,7165,11713,19954,sut iy uq .,s
7166,7166,9184,17425,kh an kaw anqa,s
7167,7167,331,8521,Huk,det.
7168,7168,1733,9938,qillqa,s
7169,7169,12750,20991,Y aqa,adv.
7170,7170,7013,15254,aw asqa,v
7171,7171,5441,13677,chay ray kut aq,loc.
7172,7172,1296,9493,kach ar par iy,s
7173,7173,3788,12010,ham usqa.,v
7174,7174,10276,18517,"q' ap achin a,",v
7175,7175,11245,19486,kasqa.,v
7176,7176,15424,23665,kay,adj.
7177,7177,12808,21049,allin .,adv.
7178,7178,4165,12388,U q ata,s
7179,7179,4534,12757,ay s ak ach an am,v
7180,7180,7995,16236,chanin,s
7181,7181,15299,23540,qhaw akunapaq,adv.
7182,7182,1344,9545,al w ir h as,s
7183,7183,7006,15247,Man k ata,s
7184,7184,1306,9503,Kach ita,s
7185,7185,1190,9387,kut apaq,s
7186,7186,8341,16582,mill aytam,adv.
7187,7187,4232,12455,us t uy .,v
7188,7188,6729,14970,sut i,s
7189,7189,5147,13377,m ik hu s unch ik mi.,v
7190,7190,8237,16478,k' ach ay,adj.
7191,7191,1879,10084,I l uk iy kun .,v
7192,7192,747,8941,chiq nin achu,v
7193,7193,12718,20959,yawar,s
7194,7194,12090,20331,wasiman,s
7195,7195,445,8637,s um aq ch atam,adj.
7196,7196,14859,23100,qanchis,adj.
7197,7197,7330,15571,U kh unchik,s
7198,7198,4660,12883,W inti,adj.
7199,7199,12741,20982,warmiqa,s
7200,7200,10261,18502,"q' ap achin a,",v
7201,7201,3166,11382,Q is w awan,s
7202,7202,11923,20164,chaskin a.,v
7203,7203,6126,14367,ancha,adv.
7204,7204,1736,9941,Yach aq,s
7205,7205,179,8365,Waw aypa,s
7206,7206,3690,11911,kananpaq.,v
7207,7207,4251,12474,runakunapa,s
7208,7208,14364,22605,mana,adv.
7209,7209,6162,14403,allin mi.,adj.
7210,7210,15121,23362,manam,adv.
7211,7211,13885,22126,sap anka,adj.
7212,7212,456,8650,P amp ana,v
7213,7213,10395,16439,chay tataq,pron.
7214,7214,12873,21114,paq ar int aqmi,adv.
7215,7215,10653,18894,hatun,adj.
7216,7216,133,8319,Aw qan chik wan,s
7217,7217,5066,13293,way k' un apas,v
7218,7218,10196,18437,qur iqa,s
7219,7219,3748,11969,allin,adj.
7220,7220,14798,23039,A ñ ut as,s
7221,7221,8657,16898,W ik sa,s
7222,7222,1863,10068,í m awan raq,adv.
7223,7223,1644,9849,p unch uy k ip aq,s
7224,7224,741,8935,Ch iq ch i,adj.
7225,7225,2122,10329,h aku chik.,v
7226,7226,2497,10711,q iw apas,s
7227,7227,5753,13994,ay s aspa,v
7228,7228,13304,21545,kikin,adj.
7229,7229,2176,10383,tur u pa,s
7230,7230,11711,19952,ch' u ñ ut aq,s
7231,7231,14392,22633,puriy sim unku.,v
7232,7232,6116,14357,nin ku.,v
7233,7233,3374,11593,kachkan.,v
7234,7234,11118,19359,raq aykun ataqa,s
7235,7235,4360,12583,p unch aw,s
7236,7236,14824,23065,K ut asqa,adj.
7237,7237,14758,22999,Q' up ataqa,s
7238,7238,12303,20544,runaqa,s
7239,7239,8273,16514,kin ray pi,s
7240,7240,11768,20009,chayqa,conj.
7241,7241,8503,16744,aw asq aqa,adj.
7242,7242,1969,10176,¡ M all iy kuy,v
7243,7243,2885,11101,"s ach ant apas,",s
7244,7244,5262,13494,Ink akunataqa,s
7245,7245,2736,10951,Was ipa,s
7246,7246,12381,20622,kus i kuy,s
7247,7247,41,28929,p ayll amanta,pron.
7248,7248,992,9186,h all man chik.,v
7249,7249,10940,19181,huk,det.
7250,7250,10137,18378,Pedro,s
7251,7251,8515,16756,kut ip un ;,v
7252,7252,10438,18679,suw a »,adj.
7253,7253,14297,22538,way k' uta,s
7254,7254,2397,10606,S aq iw asq ay kit aqa,s
7255,7255,582,8776,llik lla,s
7256,7256,7058,15299,H ak ' ut aqa,s
7257,7257,2146,10353,u hu paq.,s
7258,7258,5704,13945,ay pas aq.,v
7259,7259,771,8965,Ch is iy aytam,s
7260,7260,5196,13428,ll im p' iyuq,s
7261,7261,12251,20492,ñ uk ñuqa,s
7262,7262,5746,13987,llaqtata,s
7263,7263,6746,14987,chinkach im usqa.,v
7264,7264,11445,19686,sim p' an a.,v
7265,7265,4410,12633,Qu w i,s
7266,7266,8826,17067,Papa,s
7267,7267,14030,22271,m uku kun qa,s
7268,7268,3833,12055,yan ukun ankupaq.,v
7269,7269,5344,13580,kay mant a!,adj.
7270,7270,11700,19941,chir ip tin qa,v
7271,7271,9340,17581,"kik in mi,",s
7272,7272,14046,22287,M aman si,s
7273,7273,5136,13366,all ach uta,s
7274,7274,8518,16759,k' am ikuy qa,v
7275,7275,13614,21855,hay aq,adj.
7276,7276,2848,11064,q ap arin .,v
7277,7277,5319,13551,Manuel,s
7278,7278,7908,16149,Kay,det.
7279,7279,4566,12789,way an ay,s
7280,7280,13100,21341,tar puq ku.,v
7281,7281,11953,20194,nispa.,v
7282,7282,12594,20835,wasikun ata,s
7283,7283,3440,11660,tant ata,s
7284,7284,2787,11003,"up an,",v
7285,7285,11623,19864,waw akunapa,s
7286,7286,10971,19212,pan anchik tapas,s
7287,7287,11688,19929,chir ip tin qa,v
7288,7288,12369,20610,t us unku.,v
7289,7289,10075,18316,yuy ay chan anchik.,v
7290,7290,11856,20097,huch'uy,adj.
7291,7291,6358,14599,r inchik .,v
7292,7292,3145,11361,P ir u,s
7293,7293,15092,23333,mis iy ku qa,s
7294,7294,9553,17794,kunan,s
7295,7295,738,8932,Ch iq am,s
7296,7296,12420,20661,p' uch quy arq un mi.,v
7297,7297,7450,15691,sir k' aqa,s
7298,7298,7340,15581,Waw ata,s
7299,7299,15303,23544,K' ana,s
7300,7300,5193,13425,ninchik.,interj.
7301,7301,5942,14183,ña,adv.
7302,7302,9006,17247,kaws ar im ull ant aq.,v
7303,7303,10126,18367,yawar ta,s
7304,7304,15297,23538,munay,adj.
7305,7305,4819,13043,ru p an.,v
7306,7306,9957,18198,ñaw in,s
7307,7307,3730,11951,uyw apa,s
7308,7308,11990,20231,sut iy uq .,s
7309,7309,14801,23042,anchata,adj.
7310,7310,12821,21062,pap aqa,s
7311,7311,8105,16346,chakr akunata,s
7312,7312,9469,17710,K iw icha,s
7313,7313,14733,22974,Sar aqa,s
7314,7314,5720,13961,un uqa,s
7315,7315,2153,10360,k añ asq ay,s
7316,7316,5921,14162,l ichin kuta,s
7317,7317,10882,19123,W awa,s
7318,7318,10689,18930,q' ay m apas,adj.
7319,7319,5814,14055,paq ar int aq,adv.
7320,7320,4981,13207,pur ikuq,adj.
7321,7321,14111,22352,yarq aynin paq,adj.
7322,7322,12124,20365,P ap apa,s
7323,7323,8767,17008,"nispa,",v
7324,7324,6028,14269,un umanta,s
7325,7325,1638,9843,wañuch in am.,v
7326,7326,9146,17387,s ant us,s
7327,7327,14105,22346,sun qull anta,adj.
7328,7328,3439,11659,Kun anmi,adv.
7329,7329,4502,12725,I l aq t akunapi,s
7330,7330,8441,16682,mat iku,s
7331,7331,9362,17603,Par ay,s
7332,7332,8012,16253,ill ap aqa,s
7333,7333,12906,21147,mikhuy ta,s
7334,7334,3988,12211,wasiman,s
7335,7335,4575,12798,yachay,s
7336,7336,4424,12647,wañ un.,v
7337,7337,9754,15176,chun kap un im.,pron.
7338,7338,13081,21322,yap amanta,adv.
7339,7339,8535,16776,k' ull u,s
7340,7340,14787,23028,y am t'aqa,s
7341,7341,4795,13019,t im puch ina,v
7342,7342,14603,22844,"chur aku r qan i,",v
7343,7343,14915,23156,kaw an.,v
7344,7344,93,8279,ak at anq ahina,s
7345,7345,11251,19492,q' u ñ ir ich ip u way .,v
7346,7346,7678,15919,Run anqa,s
7347,7347,444,8636,runakunaqa,s
7348,7348,7711,15952,qayll api pas.,s
7349,7349,2800,11016,ayllu,s
7350,7350,3721,11942,sumaq,adj.
7351,7351,1902,10108,K uch inch ik,s
7352,7352,13167,21408,Mana,adv.
7353,7353,11005,19246,"P un u piqa,",s
7354,7354,3790,12012,I l uq i,s
7355,7355,9786,18027,han aq man,s
7356,7356,2325,10534,War m aqa,s
7357,7357,2154,10361,mis mich kan.,v
7358,7358,4282,12505,qar an,s
7359,7359,7796,16037,"k im s a,",s
7360,7360,135,8321,All iq,adj.
7361,7361,11564,19805,qall arin ku.,v
7362,7362,13693,21934,hap'ich iq ku.,v
7363,7363,4341,12564,ll uq lla,s
7364,7364,2148,10355,mis k iy uq ta,s
7365,7365,13346,21587,W awa,s
7366,7366,13829,22070,k' ant in .,v
7367,7367,7721,15962,"ak an pas,",s
7368,7368,1458,9663,Ñ an ll ayta,s
7369,7369,6204,14445,kall an pun im ;,v
7370,7370,9904,18145,pur iy kach akun.,v
7371,7371,10673,18914,mak inqa,s
7372,7372,8070,16311,kay,det.
7373,7373,6014,14255,k int al ninpi,s
7374,7374,12977,21218,ch' aq l ach iku waq !,v
7375,7375,9422,17663,kut an anpaq.,v
7376,7376,11456,19697,Waw ayki wan,s
7377,7377,4385,12608,m uq un ta,s
7378,7378,4520,12743,in ti ta,s
7379,7379,9825,18066,q aq alla,s
7380,7380,14076,22317,w ir a,adj.
7381,7381,11766,20007,phaw ach kas q as,v
7382,7382,7140,15381,pi tur ispa,v
7383,7383,2643,10858,llam kas qay manta,s
7384,7384,4687,12910,Ima,pron.interrog.
7385,7385,3713,11934,H um int anapaq,v
7386,7386,6111,14352,man kach aman,s
7387,7387,10887,19128,man k ataqa,s
7388,7388,5818,14059,ch' u ñ u,s
7389,7389,954,9148,qar ayku wan.,v
7390,7390,3447,11667,rur un qa,s
7391,7391,6304,14545,Run aqa,s
7392,7392,7694,15935,yuy ayll awan,s
7393,7393,1958,10164,rur aspa,v
7394,7394,11557,19798,tar p uyta,v
7395,7395,11266,19507,q hu ña,s
7396,7396,1262,9459,rich kan.,v
7397,7397,3645,11865,S uch uy arq un mi,adj.
7398,7398,7010,15251,ku tar quy .,v
7399,7399,9631,17872,ay sam us unch ik .,v
7400,7400,7051,15292,H ak ' akll uqa,s
7401,7401,2046,10253,was iy pi,s
7402,7402,12869,21110,p'unchaw mi,s
7403,7403,9726,17967,Ñ aw paq qa,adv.
7404,7404,3593,11813,S iq ipi,s
7405,7405,3831,12053,T aq y ata,s
7406,7406,745,8939,mas inchik taqa,s
7407,7407,1455,9660,chu piqa,s
7408,7408,6464,14705,chan r ar ayuq,s
7409,7409,1115,9309,puk llan ankupaq.,v
7410,7410,1037,9231,Hanaq,adv. lugar
7411,7411,14827,23068,l ast iku,s
7412,7412,9755,17996,qhipa,adj.
7413,7413,15177,23418,mar un.,v
7414,7414,11764,20005,rim anchik.,v
7415,7415,10929,19170,« mar anpa,s
7416,7416,4725,12948,w ir p ayuq,s
7417,7417,3694,11915,War m akunaqa,s
7418,7418,2056,10263,uku ch amant as,s
7419,7419,3129,11345,r ikun anchik paq.,v
7420,7420,1207,9404,q aw asq aku .,v
7421,7421,5416,13652,kuraq,adj.
7422,7422,11966,20207,ñ anqa,s
7423,7423,2782,10998,chin kar qun ay paq.,v
7424,7424,5446,13682,yur aq pas,adj.
7425,7425,4510,12733,wasich achkan ku.,v
7426,7426,12582,20823,Pach as,s
7427,7427,1219,9416,ip aw anku.,v
7428,7428,13431,21672,ph iw i,adj.
7429,7429,1625,9830,yur isqan mant apun im,v
7430,7430,14579,22820,huk,adj.
7431,7431,15439,23680,qh un api,adj.
7432,7432,100,8286,wasi,s
7433,7433,5316,13548,ancha,adj.
7434,7434,15215,23456,"w ik ' u ñ ant in,",s
7435,7435,9653,17894,k hu ch iman,s
7436,7436,10849,19090,p' an as pas,v
7437,7437,11558,19799,qall arin ku.,v
7438,7438,3246,11464,q uq aw ta,s
7439,7439,8498,16739,aw asq aqa,adj.
7440,7440,13292,21533,p hat anan kama.,adj.
7441,7441,5910,14151,K aw all u,s
7442,7442,15390,23631,Qh ill i,adj.
7443,7443,11113,19354,pap ataqa,s
7444,7444,11871,20112,muy unay an.,v
7445,7445,12839,21080,was a,s
7446,7446,1396,9600,kachkan i.,v
7447,7447,12099,20340,wasin manta,s
7448,7448,835,9029,U may ki,s
7449,7449,9811,18052,kut ut uqa,s
7450,7450,14493,22734,ar ku pi,adj.
7451,7451,112,8298,mi kuna.,v
7452,7452,10172,18413,All qu qa,s
7453,7453,981,9175,H ak il u,adj.
7454,7454,8674,16915,may uk ama,s
7455,7455,2094,10301,mi I l aku r qun ñ am.,v
7456,7456,2737,10952,pun ku n,s
7457,7457,10494,18735,Tawa,s
7458,7458,10515,18756,Musuq,adj.
7459,7459,7941,16182,k' um uch isqa,adj.
7460,7460,13018,21259,Para,s
7461,7461,13214,21455,ph al ika,s
7462,7462,1055,9249,h ap iy.,v
7463,7463,13296,21537,hu q' ull uta,s
7464,7464,11231,19472,y am t' atataq,s
7465,7465,2624,10839,pi ñ akun.,v
7466,7466,7924,16165,hu q' ull uta,s
7467,7467,10352,18593,w ik s api,s
7468,7468,15358,23599,qhichwa,s
7469,7469,11724,19965,t un ta,s
7470,7470,9299,17540,pap amantaqa,s
7471,7471,6596,14837,haw as wanmi,s
7472,7472,9662,17903,allin .,adj.
7473,7473,13146,21387,"kan man,",v
7474,7474,5871,14112,kam chay uq ta,s
7475,7475,12850,21091,tull unch ik kunat ataq,s
7476,7476,11042,19283,M as iy kunaqa,s
7477,7477,2246,10455,kachkan.,v
7478,7478,9720,17961,hu qar im uy !,v
7479,7479,7715,15956,ch uk chanta,s
7480,7480,4034,12257,wich ik ay kam up tin qa,v
7481,7481,11861,20102,"muy ut a,",s
7482,7482,12683,20924,qhat ata,s
7483,7483,14540,22781,ninchik.,v
7484,7484,14920,23161,sapa,adj.
7485,7485,3179,11395,Q iw I l aqa,s
7486,7486,4543,12766,wat uch in ku.,v
7487,7487,11164,19405,A g os to,s
7488,7488,6475,14716,M aman ikun apa,s
7489,7489,8872,17113,ñ u ñ un ta,s
7490,7490,12257,20498,manch arich iw aptin chik qa,v
7491,7491,8359,16600,all qu manmi,s
7492,7492,12781,21022,W il ill i,s
7493,7493,4361,12584,mich iq kunaman,s
7494,7494,3634,11854,mach k ata,s
7495,7495,12700,20941,Huk,adj.
7496,7496,5503,13740,wiñay,s
7497,7497,8835,17076,ll ant hu ll api,s
7498,7498,8450,16691,mat iku,s
7499,7499,4522,12745,As n uta,s
7500,7500,13539,21780,sapa,adj.
7501,7501,1581,9786,ch all wan apaq,v
7502,7502,8165,16406,l aw a).,s
7503,7503,10697,18938,kanman.,v
7504,7504,5621,13862,S inch ita,adv.
7505,7505,14874,23115,"qh un anchik,",v
7506,7506,1891,10096,awq ach iw an.,v
7507,7507,11327,19568,mill w ayuq,s
7508,7508,11838,20079,muy apiqa,s
7509,7509,7864,16105,ari,adv.
7510,7510,234,8422,Anta,s
7511,7511,8036,16277,all w isqa,adj.
7512,7512,727,8921,s um aq tam,adv.
7513,7513,12771,21012,kasqa.,v
7514,7514,8936,17177,p'unchaw pim,s
7515,7515,15485,23726,Chay,adj.
7516,7516,12349,20590,« rin ku »,v
7517,7517,10011,18252,ar u wata,s
7518,7518,8243,16484,sun kh am,s
7519,7519,1685,9890,kutim uy !,v
7520,7520,11051,19292,p' ist un ayuq mi,s
7521,7521,12617,20858,p unch un wan,s
7522,7522,244,8432,All qu m,s
7523,7523,6886,15127,chu ll un mi.,v
7524,7524,432,8624,at uq,s
7525,7525,10641,16699,Chay hinaqa,pron.
7526,7526,8220,16461,wasipi,s
7527,7527,831,9025,U may ki,s
7528,7528,2939,11155,W ik sa,s
7529,7529,14367,22608,chay,adj.
7530,7530,10310,18551,"puk awan,",s
7531,7531,4913,13137,I l aq t akun api.,s
7532,7532,7462,15703,t'uq yarq un.,v
7533,7533,4212,12435,huñun asq am,v
7534,7534,3556,11776,l s kaynin,num
7535,7535,3370,11589,mama,s
7536,7536,12048,20289,nispa.,v
7537,7537,13288,21529,way k' urq unch ik .,v
7538,7538,11986,20227,B er th ach apa,s
7539,7539,10354,18595,Ll iq ti,s
7540,7540,1539,9744,Aw il aymi,s
7541,7541,7657,15898,h ill p' uy kuy .,v
7542,7542,3508,11728,puq urq us p anqa.,adj.
